time	V(vout)
Step Information: Run=0  (Run: 1/129)
2.241973834717754e-001	2.325109e+000
2.241974486377636e-001	1.948775e+000
2.241975159266367e-001	1.533815e+000
2.241976042769025e-001	9.467694e-001
2.241976732605444e-001	4.812039e-001
2.241977299716105e-001	1.300607e-001
2.241977539339572e-001	1.922166e-002
2.241977585587769e-001	9.108115e-003
2.241977617742990e-001	6.951597e-003
2.241977660924519e-001	5.182787e-003
2.241977689901447e-001	4.391248e-003
2.241977729800055e-001	3.657584e-003
2.241977774665145e-001	3.080655e-003
2.241977826295951e-001	2.631323e-003
2.241977904015364e-001	2.185783e-003
2.241977987450277e-001	1.880067e-003
2.241978131700080e-001	1.561445e-003
2.241978281618877e-001	1.365871e-003
2.241978581456436e-001	1.153024e-003
2.241978874381410e-001	1.037735e-003
2.241979460231320e-001	9.229762e-004
2.241980136560535e-001	8.544384e-004
2.241981489218965e-001	7.943130e-004
2.241983945756303e-001	7.485545e-004
2.241988858830979e-001	7.168065e-004
2.242018337278928e-001	6.871930e-004
2.242057641876194e-001	6.830163e-004
2.242136251070726e-001	6.820207e-004
2.693236779793224e-001	6.808115e-004
3.012236779792481e-001	6.800626e-004
3.463236779791430e-001	6.791237e-004
3.914236779790379e-001	6.783085e-004
4.036236779790094e-001	6.781070e-004
4.487236779789043e-001	6.774259e-004
4.939236779787990e-001	6.768338e-004
5.060236779787708e-001	6.766896e-004
5.512236779786655e-001	6.762128e-004
5.964236779785601e-001	6.759654e-004
6.084236779785321e-001	6.760157e-004
6.442236779784487e-001	6.771705e-004
6.684236779783923e-001	6.807961e-004
6.874236779783480e-001	6.954264e-004
6.927236779783357e-001	7.254913e-004
6.937236779783333e-001	7.530071e-004
6.941236779783324e-001	7.825355e-004
6.943236779783319e-001	8.155089e-004
6.944236779783317e-001	8.492109e-004
6.945236779783315e-001	9.045927e-004
6.945611779783327e-001	9.662051e-004
6.946127404783340e-001	1.149902e-003
6.946158654783332e-001	1.185744e-003
6.946221154783316e-001	1.279078e-003
6.946236779783312e-001	1.313449e-003
6.946268029783305e-001	1.406502e-003
6.946275842283320e-001	1.437475e-003
6.946291467283317e-001	1.538515e-003
6.946322717283309e-001	1.850554e-003
6.946329899706534e-001	2.013906e-003
6.946344264553019e-001	2.584270e-003
6.946346362591527e-001	2.747664e-003
6.946350558668542e-001	3.270312e-003
6.946351607687795e-001	3.474727e-003
6.946353705726303e-001	4.081819e-003
6.946354759471305e-001	4.595179e-003
6.946356507829954e-001	5.897688e-003
6.946356770430668e-001	6.207183e-003
6.946357295632062e-001	7.144602e-003
6.946357819610540e-001	8.522554e-003
6.946358263069037e-001	1.039101e-002
6.946358605285674e-001	1.277435e-002
6.946358874472622e-001	1.590477e-002
6.946359094125931e-001	2.019677e-002
6.946359280670968e-001	2.638841e-002
6.946359444360901e-001	3.574656e-002
6.946359594236000e-001	5.069788e-002
6.946359740757515e-001	7.632905e-002
6.946359899548185e-001	1.223518e-001
6.946360062054744e-001	1.938572e-001
6.946360322900027e-001	3.429010e-001
6.946360584561973e-001	5.115588e-001
6.946360872560966e-001	7.062445e-001
6.946361321109364e-001	1.012830e+000
6.946362218206161e-001	1.603695e+000
6.946363129017357e-001	2.149969e+000
6.946364067956061e-001	2.653154e+000
6.946364501611413e-001	2.830295e+000
6.946364993070802e-001	2.950310e+000
6.946365423959300e-001	3.007505e+000
6.946365804927908e-001	3.033910e+000
6.946366226459873e-001	3.050704e+000
6.946366754298801e-001	3.063459e+000
6.946367486876426e-001	3.074214e+000
6.946368371020597e-001	3.081949e+000
6.946369715420531e-001	3.088734e+000
6.946371370293534e-001	3.093461e+000
6.946374148103267e-001	3.097614e+000
6.946378602579415e-001	3.100830e+000
6.946405100930484e-001	3.105166e+000
6.946440279727923e-001	3.106050e+000
6.946510637322838e-001	3.106358e+000
7.052495643651398e-001	3.106276e+000
7.318495643650778e-001	3.106277e+000
7.629495643650053e-001	3.106277e+000
7.989495643649214e-001	3.106278e+000
8.076495643649011e-001	3.106279e+000
8.505495643648011e-001	3.106279e+000
8.999495643646860e-001	3.106280e+000
9.100495643646624e-001	3.106281e+000
9.687495643645256e-001	3.106282e+000
1.012449564364424e+000	3.106282e+000
1.083449564364258e+000	3.106278e+000
